application_id,customer_id,issue_date,snapshot_date,days_since_issue,loan_amount,down_payment,interest_rate,term_months,vehicle_age,vehicle_price,mileage_at_issue,vehicle_brand,customer_age,customer_income,employment_type,employment_length_years,credit_history_length,num_past_default,num_open_loans,num_delinquencies_6m,credit_utilization,own_property,marital_status,address_region,channel,previous_bank_customer,debt_to_income_ratio,default
669,408,2024-09-10,2025-10-19,404,972287.87,265010.12,12.77,60,0,1237297.98,7816.0,Kia,36,117111.48,self_employed,13.0,2.0,1,1,0,0.19,1,married,Other,online,1,0.69,0
670,668,2024-11-17,2025-10-19,336,1210037.63,221737.03,13.51,36,2,1431774.66,36987.0,Kia,60,,salaried,5.0,6.0,1,2,1,0.1,1,married,Other,branch,0,2.14,0
671,373,2024-09-03,2025-10-19,411,1013454.51,184646.33,14.31,24,5,1198100.84,76886.0,,59,109956.9,salaried,,4.0,0,2,0,0.51,1,married,SPB,online,1,0.77,0
672,8,2025-03-02,2025-10-19,231,1410411.92,108510.89,10.72,36,2,1518922.81,27291.0,Toyota,26,79553.34,salaried,1.0,4.0,0,2,0,0.24,0,married,Moscow,dealer,0,1.48,1
673,122,2024-11-29,2025-10-19,324,1509318.87,322315.18,15.43,48,7,1831634.05,107432.0,Kia,22,78472.57,salaried,10.0,3.0,0,3,0,0.76,1,married,Moscow,branch,0,1.6,0
674,348,2024-12-12,2025-10-19,311,1232562.8,180237.06,16.47,36,4,1412799.87,58654.0,Toyota,33,81737.29,contract,2.0,0.0,0,4,0,0.93,0,single,SPB,online,0,1.26,0
675,676,2025-03-06,2025-10-19,227,1338787.9,240221.52,15.33,36,1,1579009.42,12432.0,Hyundai,64,88564.3,salaried,9.0,4.0,0,0,0,0.14,1,married,Yekaterinburg,branch,1,1.26,0
676,90,2024-05-05,2025-10-19,532,1835356.78,315760.38,10.51,36,3,2151117.16,50310.0,Kia,29,56109.05,self_employed,5.0,3.0,1,5,0,0.46,1,married,Other,online,0,2.73,0
677,648,2025-01-01,2025-10-19,291,848219.02,151332.23,9.06,24,8,999551.25,117370.0,BMW,54,73489.51,salaried,5.0,13.0,0,0,0,1.0,1,married,Other,branch,0,0.96,1
678,698,2024-08-15,2025-10-19,430,829959.57,188185.93,14.42,48,3,1018145.5,50636.0,BMW,37,89264.96,salaried,19.0,9.0,0,2,0,0.76,1,married,Moscow,online,1,0.77,0
679,316,2024-10-09,2025-10-19,375,1408499.37,282256.95,11.48,60,9,1690756.32,132039.0,Mercedes,47,84422.15,salaried,1.0,12.0,0,4,0,0.96,0,married,Yekaterinburg,branch,0,1.39,0
680,178,2024-08-02,2025-10-19,443,1783962.85,392274.63,13.57,36,9,2176237.49,145292.0,Toyota,49,88730.64,self_employed,9.0,7.0,0,1,0,0.25,1,married,Moscow,branch,1,1.68,0
681,540,2025-07-19,2025-10-19,92,1121850.43,287651.56,16.07,48,7,1409501.99,96797.0,Hyundai,57,62032.82,salaried,5.0,1.0,0,0,0,0.3,0,single,Novosibirsk,branch,1,1.51,0
682,41,2024-03-25,2025-10-19,573,1718050.15,325170.23,11.69,48,4,2043220.39,55216.0,Lada,63,95807.48,salaried,16.0,7.0,0,2,1,0.24,0,single,Novosibirsk,branch,0,1.49,0
683,502,2025-08-08,2025-10-19,72,1228930.12,221857.66,12.24,48,9,1450787.78,134223.0,Lada,42,83161.89,salaried,13.0,0.0,0,0,0,0.37,1,married,Moscow,online,1,1.23,1
684,145,2024-11-27,2025-10-19,326,995733.82,247033.15,13.55,60,0,1242766.96,0.0,BMW,44,40482.5,salaried,4.0,12.0,0,0,0,0.75,0,married,Moscow,branch,1,2.05,1
685,201,2024-10-20,2025-10-19,364,902792.28,232410.82,10.4,48,6,1135203.1,77145.0,Volkswagen,27,,salaried,16.0,3.0,0,5,1,0.25,1,married,Moscow,branch,1,1.13,0
686,461,2025-09-28,2025-10-19,21,1388824.08,314794.36,11.48,48,2,1703618.43,20123.0,Toyota,54,57612.39,salaried,1.0,2.0,0,0,0,0.57,1,married,Moscow,branch,1,2.01,0
687,558,2024-02-15,2025-10-19,612,925512.28,137493.52,13.05,24,9,1063005.8,133540.0,Volkswagen,32,57290.55,salaried,8.0,4.0,0,2,0,0.34,1,married,Other,dealer,1,1.35,0
688,547,2024-09-13,2025-10-19,401,1224383.05,266009.36,12.4,48,7,1490392.42,103666.0,BMW,43,68088.0,salaried,11.0,12.0,1,5,0,0.85,0,married,Moscow,online,0,1.5,0
689,253,2024-01-22,2025-10-19,636,1675039.51,340481.43,14.22,48,2,2015520.94,31665.0,Toyota,35,,salaried,18.0,4.0,0,2,0,0.11,1,single,Moscow,branch,1,1.46,0
690,390,2025-07-18,2025-10-19,93,1107965.88,274219.62,18.53,24,0,1382185.51,0.0,Mercedes,53,64330.19,salaried,6.0,,0,3,0,0.3,1,married,Moscow,branch,1,1.44,0
691,594,2025-06-18,2025-10-19,123,1594202.84,290196.96,13.2,36,4,1884399.81,61498.0,Lada,33,85626.45,salaried,8.0,11.0,0,3,1,0.64,1,single,Other,branch,1,1.55,0
692,256,2025-05-01,2025-10-19,171,835636.95,83796.88,11.32,72,1,919433.83,12749.0,Toyota,43,81529.06,salaried,15.0,3.0,0,3,0,0.19,1,married,SPB,branch,1,0.85,0
693,450,2025-07-02,2025-10-19,109,1039827.27,242477.29,15.84,48,3,1282304.56,48574.0,Toyota,58,60523.69,salaried,19.0,7.0,0,0,0,0.52,1,single,Moscow,online,1,1.43,0
694,10,2024-01-13,2025-10-19,645,777856.79,27652.94,9.82,48,0,805509.73,2972.0,Toyota,52,71379.62,self_employed,10.0,2.0,0,4,1,0.49,0,single,Yekaterinburg,branch,0,0.91,0
695,242,2024-10-26,2025-10-19,358,1221899.03,207804.14,10.22,72,8,1429703.16,118367.0,Lada,55,,salaried,11.0,11.0,0,2,0,0.87,1,single,SPB,online,1,1.0,0
696,251,2024-08-16,2025-10-19,429,1434023.45,235644.92,11.81,60,5,1669668.37,77665.0,Toyota,21,83745.16,salaried,14.0,3.0,0,3,0,0.66,1,single,SPB,branch,0,1.43,0
697,5,2024-12-16,2025-10-19,307,1222556.13,193014.49,12.43,48,7,1415570.62,104047.0,Kia,25,93720.7,salaried,17.0,0.0,0,4,0,0.68,1,married,Yekaterinburg,branch,1,1.09,0
698,119,2024-04-02,2025-10-19,565,1568115.02,276171.43,11.76,60,3,1844286.45,37388.0,Toyota,33,111812.41,self_employed,18.0,6.0,0,3,1,0.96,0,divorced,Moscow,online,1,1.17,0
699,374,2024-09-26,2025-10-19,388,975246.23,255917.92,12.94,60,8,1231164.15,124522.0,Lada,25,90873.43,self_employed,15.0,0.0,0,3,0,0.98,1,single,,branch,0,0.89,0
700,65,2025-03-04,2025-10-19,229,1267602.83,294548.34,13.55,48,1,1562151.16,10466.0,Volkswagen,52,31982.78,salaried,14.0,14.0,0,4,0,0.69,1,married,Kazan,online,1,3.0,0
701,146,2024-03-20,2025-10-19,578,1041759.2,195765.31,15.14,48,8,1237524.51,124469.0,Volkswagen,41,86764.94,salaried,4.0,1.0,0,3,0,0.57,1,married,Kazan,branch,1,1.0,0
702,224,2025-04-06,2025-10-19,196,1308502.98,318381.77,13.18,36,4,1626884.74,61620.0,Toyota,44,64547.21,salaried,10.0,10.0,0,0,0,0.65,1,single,Moscow,branch,1,1.69,0
703,239,2025-07-22,2025-10-19,89,1351120.81,217109.31,11.88,72,5,1568230.12,74577.0,Mercedes,38,125257.57,contract,14.0,6.0,0,0,0,0.44,0,single,Other,branch,0,0.9,0
704,177,2024-07-02,2025-10-19,474,1374718.79,215029.59,15.03,48,2,1589748.38,20615.0,Lada,41,89981.74,self_employed,17.0,0.0,0,5,0,0.99,0,single,Kazan,dealer,1,1.27,0
705,282,2024-07-12,2025-10-19,464,878821.7,218944.17,11.36,24,3,1097765.87,52699.0,Mercedes,30,,salaried,12.0,10.0,1,0,0,0.73,1,married,Moscow,branch,1,1.13,1
706,63,2024-03-17,2025-10-19,581,933076.17,215597.4,9.73,60,5,1148673.56,73184.0,BMW,44,,self_employed,3.0,2.0,3,1,1,0.36,1,single,Moscow,online,1,0.83,0
707,217,2024-02-19,2025-10-19,608,988713.69,174729.57,15.41,48,6,1163443.25,93173.0,BMW,60,82269.77,self_employed,16.0,12.0,0,5,2,0.15,1,single,SPB,dealer,1,1.0,0
708,689,2025-09-03,2025-10-19,46,1128335.78,168894.11,15.28,24,0,1297229.89,0.0,Volkswagen,41,37051.07,salaried,3.0,5.0,0,3,0,0.14,0,single,Yekaterinburg,online,1,2.54,0
709,461,2025-04-07,2025-10-19,195,1226155.92,318217.78,11.42,48,6,1544373.7,88643.0,Toyota,45,101576.52,salaried,15.0,5.0,0,1,1,0.28,1,married,Other,branch,1,1.01,0
710,610,2024-06-02,2025-10-19,504,1412426.74,196480.22,12.2,48,0,1608906.96,964.0,Audi,43,69861.5,salaried,14.0,5.0,0,2,0,0.31,0,married,Novosibirsk,dealer,0,1.68,1
711,105,2024-12-20,2025-10-19,303,945570.39,159192.78,11.17,60,4,1104763.17,60133.0,Volkswagen,42,115515.46,salaried,13.0,10.0,0,4,0,0.47,1,single,Kazan,branch,0,0.68,0
712,99,2025-07-08,2025-10-19,103,719694.21,155367.67,13.65,36,5,875061.88,73665.0,Volkswagen,24,76889.23,self_employed,11.0,12.0,0,2,0,0.29,0,married,Moscow,online,1,0.78,0
713,511,2025-02-18,2025-10-19,243,1846722.95,459452.83,16.46,60,1,2306175.78,14723.0,Mercedes,54,115982.34,salaried,2.0,1.0,0,1,3,0.67,1,married,Novosibirsk,online,1,1.33,0
714,385,2024-04-17,2025-10-19,550,860564.09,191267.83,14.41,48,9,1051831.92,137135.0,Lada,26,90622.45,self_employed,9.0,1.0,0,0,0,0.29,1,single,Other,online,1,0.79,0
715,405,2025-09-27,2025-10-19,22,1450897.12,314194.66,15.07,24,8,1765091.77,122489.0,Kia,48,104353.08,contract,7.0,5.0,0,3,0,0.27,1,single,SPB,online,0,1.16,0
716,518,2024-03-16,2025-10-19,582,1209380.06,213406.83,14.64,72,9,1422786.89,135217.0,Toyota,51,67704.51,salaried,5.0,9.0,0,5,0,0.52,1,married,Moscow,online,0,1.49,0
717,476,2024-08-14,2025-10-19,431,1275391.69,283502.35,13.0,48,5,1558894.04,78105.0,BMW,55,88825.15,salaried,13.0,4.0,0,3,0,0.9,1,married,Moscow,branch,1,1.2,0
718,645,2025-07-14,2025-10-19,97,1199534.85,245172.44,15.17,36,6,1444707.28,87880.0,Audi,59,36844.13,self_employed,16.0,13.0,0,0,0,0.52,0,married,Moscow,online,1,2.71,0
719,437,2024-07-31,2025-10-19,445,1084547.44,137486.26,14.49,48,9,1222033.7,146124.0,Kia,62,76824.08,self_employed,18.0,6.0,0,3,2,0.47,1,married,Kazan,dealer,0,1.18,1
720,23,2025-01-23,2025-10-19,269,1339191.68,307485.08,15.88,60,7,1646676.76,112428.0,Toyota,43,42886.71,self_employed,15.0,,0,4,0,0.62,1,single,Other,dealer,1,2.6,0
721,565,2024-10-24,2025-10-19,360,1068423.84,262204.44,12.08,36,9,1330628.28,138812.0,Lada,26,,salaried,14.0,4.0,0,4,0,0.33,0,single,,dealer,0,1.73,0
722,677,2024-12-28,2025-10-19,295,1549890.82,350146.42,9.52,36,0,1900037.24,0.0,Volkswagen,36,57729.89,salaried,14.0,7.0,0,4,0,0.42,1,married,SPB,online,0,2.24,0
723,458,2024-07-26,2025-10-19,450,1370532.3,275772.86,15.09,36,7,1646305.16,108030.0,Mercedes,22,96510.52,salaried,,9.0,0,2,0,0.29,1,married,SPB,branch,0,1.18,1
724,83,2024-11-05,2025-10-19,348,1379878.23,228166.8,13.7,36,3,1608045.04,43317.0,Volkswagen,44,76316.0,contract,11.0,5.0,0,0,0,0.61,0,single,,online,1,1.51,0
725,145,2024-09-11,2025-10-19,403,1047863.08,94113.43,12.41,60,9,1141976.51,130107.0,Volkswagen,37,80785.68,salaried,,14.0,0,4,1,0.73,0,divorced,SPB,online,1,1.08,0
726,85,2025-04-15,2025-10-19,187,1129093.58,233671.4,12.52,48,7,1362764.97,103190.0,Lada,21,75635.31,contract,13.0,4.0,0,1,1,0.71,1,married,Moscow,branch,0,1.24,0
727,78,2024-07-20,2025-10-19,456,843626.16,222822.33,18.11,36,5,1066448.49,70661.0,Mercedes,26,107018.01,salaried,9.0,3.0,0,4,0,0.33,1,single,Moscow,dealer,1,0.66,0
728,457,2024-03-09,2025-10-19,589,1094095.18,268595.66,11.72,36,8,1362690.84,122534.0,Lada,25,80101.05,contract,9.0,6.0,0,5,0,0.8,0,married,SPB,online,0,1.14,0
729,1,2024-05-18,2025-10-19,519,889027.23,218609.09,11.29,36,3,1107636.31,53080.0,Volkswagen,49,86220.93,salaried,19.0,3.0,0,2,1,0.33,1,single,Other,online,1,0.86,0
730,51,2025-06-27,2025-10-19,114,1593920.55,315073.56,13.17,72,1,1908994.12,19130.0,Mercedes,32,65743.67,salaried,10.0,4.0,0,1,0,0.24,1,married,Moscow,online,1,2.02,0
731,685,2025-06-17,2025-10-19,124,1215160.74,297405.36,15.36,36,1,1512566.1,28813.0,Mercedes,59,108735.23,salaried,15.0,4.0,0,0,1,0.41,0,married,Kazan,branch,0,0.93,0
732,446,2025-01-23,2025-10-19,269,1251149.17,296437.93,17.56,72,4,1547587.1,52232.0,Hyundai,23,110609.73,salaried,8.0,0.0,2,0,0,0.64,0,single,Novosibirsk,dealer,0,0.94,0
733,449,2024-02-22,2025-10-19,605,1132456.04,205359.53,14.31,48,9,1337815.57,132470.0,Toyota,21,79077.78,salaried,14.0,14.0,0,5,0,0.23,1,married,SPB,online,1,1.19,0
734,488,2025-05-07,2025-10-19,165,1259273.68,285684.64,10.46,36,8,1544958.31,115285.0,Toyota,47,65392.62,salaried,13.0,0.0,0,4,1,0.68,1,married,Moscow,online,1,1.6,0
735,34,2025-05-11,2025-10-19,161,1939463.29,361094.7,16.94,60,2,2300557.99,36147.0,,44,,salaried,18.0,,0,1,0,0.88,1,single,Other,dealer,0,3.0,0
736,348,2025-01-24,2025-10-19,268,1109957.91,248992.79,12.96,48,7,1358950.71,103897.0,Toyota,64,58285.09,salaried,,14.0,0,5,0,0.36,1,single,Kazan,online,1,1.59,0
737,95,2025-08-14,2025-10-19,66,1004876.09,136019.39,11.32,60,3,1140895.48,45948.0,Kia,39,25822.75,self_employed,3.0,13.0,0,1,0,0.51,0,single,Yekaterinburg,branch,1,3.0,0
738,72,2024-01-23,2025-10-19,635,1358907.94,210671.0,10.84,72,5,1569578.94,78168.0,Hyundai,28,57233.94,salaried,6.0,10.0,0,4,1,0.31,1,married,Novosibirsk,online,1,1.98,0
739,551,2024-11-04,2025-10-19,349,442284.41,141367.23,14.67,24,9,583651.64,127726.0,Audi,64,88924.25,salaried,7.0,2.0,0,4,0,0.43,1,single,Other,branch,1,0.41,0
740,154,2024-11-01,2025-10-19,352,1219187.04,290715.41,13.48,24,5,1509902.45,71893.0,Lada,22,78740.0,self_employed,7.0,1.0,0,3,0,0.12,0,married,SPB,branch,1,1.29,0
741,250,2024-02-22,2025-10-19,605,1088486.13,249377.8,13.69,60,2,1337863.93,34986.0,Kia,50,138081.67,salaried,18.0,,0,3,1,0.96,1,single,SPB,branch,1,0.66,0
742,674,2025-05-09,2025-10-19,163,902306.02,184859.65,15.57,36,4,1087165.67,57260.0,Lada,50,70723.58,contract,14.0,1.0,1,4,0,0.47,0,single,SPB,online,1,1.06,0
743,438,2025-03-17,2025-10-19,216,1352327.3,150901.74,11.4,36,2,1503229.04,21432.0,Lada,59,68771.71,salaried,15.0,5.0,0,2,0,0.81,1,married,SPB,online,1,1.64,1
744,118,2025-05-08,2025-10-19,164,1216196.53,239495.51,15.73,24,0,1455692.03,0.0,Audi,52,,salaried,8.0,12.0,0,5,1,0.23,0,married,Moscow,online,0,0.95,1
745,306,2025-09-02,2025-10-19,47,659277.33,154564.62,11.96,24,6,813841.95,88569.0,Mercedes,21,31826.59,salaried,11.0,0.0,1,3,0,0.83,0,married,Other,branch,1,1.73,0
746,268,2025-02-23,2025-10-19,238,1006041.14,174471.57,17.33,60,3,1180512.71,45834.0,Toyota,58,42955.82,salaried,15.0,5.0,1,4,1,0.87,1,married,Other,dealer,0,1.95,1
747,54,2024-02-25,2025-10-19,602,333518.64,31079.02,14.2,36,6,364597.66,89646.0,,33,96596.03,salaried,3.0,4.0,0,1,0,0.74,0,married,SPB,dealer,0,0.29,0
748,236,2024-09-01,2025-10-19,413,1287980.79,329817.18,11.16,48,2,1617797.97,26929.0,BMW,31,75114.39,salaried,,5.0,0,5,0,0.91,1,single,SPB,online,1,1.43,0
749,389,2025-05-28,2025-10-19,144,1284989.83,253983.52,8.95,48,4,1538973.34,64697.0,Toyota,30,75687.6,salaried,7.0,4.0,0,3,0,0.25,0,single,Moscow,dealer,1,1.41,0
750,401,2024-07-12,2025-10-19,464,962015.43,215142.84,14.62,48,4,1177158.28,59355.0,Audi,46,56571.22,salaried,0.0,6.0,0,2,0,0.53,0,single,Other,online,0,1.42,0
751,624,2024-08-10,2025-10-19,435,1362033.81,311113.34,12.25,24,1,1673147.15,16047.0,,40,85994.25,salaried,5.0,0.0,2,5,1,0.66,0,married,SPB,branch,1,1.32,0
752,303,2025-02-10,2025-10-19,251,815250.41,112978.23,12.69,60,9,928228.64,132195.0,Kia,37,59799.42,salaried,14.0,,0,5,0,0.64,0,divorced,Kazan,branch,0,1.14,0
753,207,2024-08-29,2025-10-19,416,910044.89,191669.35,14.53,24,1,1101714.24,22545.0,,37,81818.58,salaried,,2.0,0,0,2,0.87,0,single,Other,online,0,0.93,0
754,229,2025-08-25,2025-10-19,55,1325157.14,331013.65,15.02,60,3,1656170.79,43042.0,Hyundai,24,,salaried,10.0,5.0,1,1,0,0.29,1,single,SPB,online,0,2.16,0
755,578,2024-11-11,2025-10-19,342,993399.97,289641.15,15.45,60,3,1283041.13,45373.0,Lada,25,75440.08,salaried,4.0,0.0,0,2,0,0.26,0,single,Other,online,1,1.1,0
756,75,2024-01-08,2025-10-19,650,1181202.91,238237.4,10.65,48,3,1419440.32,50175.0,Audi,43,130621.72,salaried,17.0,12.0,0,2,0,0.33,0,married,SPB,branch,1,0.75,1
757,435,2025-08-08,2025-10-19,72,1030905.29,194283.88,15.85,48,5,1225189.17,76400.0,Toyota,30,69376.61,salaried,14.0,10.0,1,2,0,0.9,1,married,Yekaterinburg,branch,1,1.24,1
758,103,2024-07-07,2025-10-19,469,1076720.65,228795.33,11.84,48,1,1305515.99,16275.0,Toyota,48,76706.05,salaried,17.0,10.0,0,1,0,0.95,0,single,SPB,branch,1,1.17,1
759,422,2025-09-30,2025-10-19,19,1089832.74,230148.4,8.49,36,5,1319981.13,65132.0,Toyota,53,74936.93,salaried,19.0,6.0,0,2,0,0.61,1,married,SPB,dealer,1,1.21,0
760,306,2024-02-02,2025-10-19,625,987972.97,266932.5,10.64,60,6,1254905.47,93403.0,Toyota,63,84363.29,salaried,12.0,3.0,0,0,0,0.55,0,married,Other,branch,1,0.98,0
761,98,2024-06-11,2025-10-19,495,1290734.91,208327.4,13.44,60,9,1499062.31,135278.0,Volkswagen,46,91703.8,salaried,4.0,2.0,0,3,0,0.64,0,single,Novosibirsk,branch,0,1.17,0
762,335,2025-03-22,2025-10-19,211,1011621.45,188330.64,11.04,36,2,1199952.09,32708.0,,49,86430.94,salaried,0.0,9.0,0,1,0,0.65,1,married,SPB,branch,1,0.98,0
763,435,2024-03-21,2025-10-19,577,1204706.01,185084.14,12.82,48,7,1389790.15,105916.0,Volkswagen,47,86982.9,salaried,17.0,8.0,0,2,0,0.25,1,married,Moscow,online,1,1.15,1
764,447,2024-03-07,2025-10-19,591,981380.5,145671.35,13.68,72,1,1127051.85,12204.0,Volkswagen,38,75479.17,salaried,13.0,0.0,2,4,0,0.72,0,single,Moscow,online,0,1.08,0
765,308,2024-07-06,2025-10-19,470,739710.41,166770.78,12.64,72,7,906481.2,109472.0,Toyota,60,82507.24,salaried,4.0,7.0,0,3,0,0.51,1,married,Yekaterinburg,branch,0,0.75,0
766,249,2024-07-09,2025-10-19,467,1473730.57,335239.01,12.01,48,4,1808969.58,60991.0,BMW,30,74651.11,salaried,5.0,0.0,0,5,0,0.57,0,single,SPB,branch,1,1.65,0
767,166,2025-04-10,2025-10-19,192,1349858.1,237502.03,10.5,48,1,1587360.13,8553.0,Mercedes,62,34691.03,self_employed,15.0,12.0,0,1,0,0.13,0,married,Other,dealer,0,3.0,0
768,481,2024-04-23,2025-10-19,544,1886604.62,415925.66,13.04,36,6,2302530.28,96543.0,Volkswagen,25,145765.38,self_employed,11.0,13.0,0,4,1,0.79,1,married,SPB,online,1,1.08,0
769,335,2024-10-15,2025-10-19,369,886808.15,232940.56,8.87,72,1,1119748.71,7848.0,BMW,30,98204.32,salaried,19.0,4.0,0,5,0,0.85,0,married,SPB,online,0,0.75,0
770,542,2024-08-17,2025-10-19,428,1137311.85,324197.67,11.63,36,5,1461509.52,79505.0,Volkswagen,41,55517.02,salaried,17.0,9.0,0,4,0,0.66,1,single,Yekaterinburg,online,1,1.71,0
771,106,2025-04-10,2025-10-19,192,1161447.76,235776.89,11.14,48,9,1397224.65,142435.0,Volkswagen,44,85751.51,salaried,1.0,7.0,0,2,0,0.77,0,single,SPB,online,0,1.13,0
772,563,2025-07-24,2025-10-19,87,1496810.83,267373.94,12.52,36,2,1764184.77,24469.0,Hyundai,58,46346.48,self_employed,12.0,5.0,0,1,0,0.57,1,married,Other,branch,1,2.69,0
773,81,2024-06-28,2025-10-19,478,1047867.63,159449.93,12.57,36,8,1207317.56,119386.0,Mercedes,23,67644.96,salaried,,6.0,1,2,0,0.66,1,single,Kazan,dealer,1,1.29,0
774,133,2024-11-02,2025-10-19,351,848687.44,114647.83,14.92,48,2,963335.27,28920.0,BMW,60,42950.29,contract,16.0,10.0,0,5,0,0.46,1,married,Moscow,branch,1,1.65,0
775,138,2024-11-28,2025-10-19,325,1562342.79,374957.59,16.17,72,2,1937300.39,29145.0,Audi,51,78720.38,salaried,15.0,7.0,0,0,0,0.81,0,single,Kazan,branch,0,1.65,0
776,184,2025-09-05,2025-10-19,44,1105004.99,145246.23,10.76,24,4,1250251.22,69151.0,Mercedes,61,40466.12,salaried,17.0,12.0,0,4,1,0.52,1,married,Moscow,branch,1,2.28,0
777,401,2024-02-28,2025-10-19,599,1463593.05,353606.03,16.99,48,6,1817199.09,84526.0,Volkswagen,57,89710.57,salaried,7.0,5.0,1,0,0,0.71,1,married,SPB,online,1,1.36,0
778,330,2025-09-24,2025-10-19,25,1428659.52,242309.85,11.44,24,7,1670969.37,103467.0,Hyundai,22,97055.53,salaried,2.0,10.0,0,5,0,0.66,1,married,Moscow,dealer,1,1.23,0
779,508,2024-04-14,2025-10-19,553,1191032.86,203946.26,13.35,36,6,1394979.12,97517.0,,22,,salaried,16.0,5.0,0,2,2,0.73,1,single,Novosibirsk,branch,0,1.67,0
780,69,2025-06-14,2025-10-19,127,1147705.89,221963.4,14.02,48,8,1369669.29,118385.0,Lada,59,84022.36,salaried,17.0,10.0,0,3,0,0.81,1,married,Moscow,online,1,1.14,0
781,546,2025-08-14,2025-10-19,66,1082530.56,181323.38,17.89,48,4,1263853.94,55321.0,Lada,62,58000.89,salaried,5.0,5.0,0,4,0,0.56,1,single,Moscow,branch,1,1.56,0
782,53,2024-10-20,2025-10-19,364,1195442.06,285687.4,11.92,36,9,1481129.46,136315.0,Lada,64,92793.27,self_employed,7.0,4.0,0,3,0,0.83,0,married,SPB,branch,0,1.07,0
783,450,2024-04-14,2025-10-19,553,1458930.07,382453.21,9.41,36,2,1841383.28,34028.0,Mercedes,54,62784.55,salaried,12.0,7.0,0,1,0,0.55,1,single,Moscow,online,0,1.94,0
784,205,2025-03-13,2025-10-19,220,961067.95,159341.98,15.98,24,5,1120409.93,73036.0,Volkswagen,62,99724.25,salaried,7.0,12.0,0,4,0,0.96,1,married,,online,0,0.8,0
785,126,2025-09-05,2025-10-19,44,1232653.69,224918.85,11.33,36,4,1457572.53,62772.0,BMW,40,34710.2,salaried,18.0,1.0,2,0,1,0.78,0,married,SPB,online,0,2.96,0
786,43,2024-07-02,2025-10-19,474,864410.57,164716.07,12.28,72,3,1029126.65,38117.0,Toyota,53,54875.6,self_employed,5.0,6.0,0,3,1,0.25,1,married,Moscow,online,1,1.31,0
787,111,2024-12-08,2025-10-19,315,901768.13,207406.46,10.76,72,1,1109174.59,8395.0,BMW,24,52279.59,self_employed,14.0,14.0,0,5,0,0.85,1,married,Moscow,online,1,1.44,0
788,663,2024-04-22,2025-10-19,545,1190718.3,230469.45,12.28,36,6,1421187.75,87800.0,Lada,64,,salaried,9.0,,0,1,0,0.6,1,single,Moscow,branch,0,1.17,0
789,183,2024-04-06,2025-10-19,561,611952.6,191753.39,11.32,48,4,803705.99,62950.0,Lada,31,93877.24,salaried,16.0,0.0,0,4,0,0.99,0,divorced,Other,branch,1,0.54,0
790,95,2025-01-14,2025-10-19,278,1818167.58,420964.71,14.35,72,3,2239132.3,48807.0,Audi,62,87015.93,salaried,0.0,12.0,0,5,0,0.75,0,single,Novosibirsk,branch,1,1.74,0
791,374,2024-08-14,2025-10-19,431,842082.01,109143.29,13.16,24,7,951225.3,99090.0,BMW,25,67275.59,salaried,6.0,4.0,0,1,0,0.18,1,divorced,SPB,dealer,0,1.04,1
792,520,2024-12-29,2025-10-19,294,1187973.45,263643.1,11.64,60,8,1451616.54,123622.0,Kia,45,20000.0,salaried,12.0,2.0,0,0,1,0.46,1,married,Other,branch,1,3.0,0
793,360,2025-02-26,2025-10-19,235,1550465.32,386110.03,14.99,72,8,1936575.34,120833.0,Kia,57,80967.56,contract,2.0,3.0,0,5,0,0.57,1,divorced,,branch,0,1.6,0
794,696,2024-05-03,2025-10-19,534,941128.4,163486.63,13.51,24,2,1104615.03,25604.0,Audi,54,99701.23,salaried,18.0,6.0,0,4,0,0.86,1,single,SPB,dealer,1,0.79,0
795,281,2024-10-27,2025-10-19,357,509190.9,87124.94,9.31,36,2,596315.84,23329.0,Toyota,29,147012.72,salaried,14.0,4.0,0,1,1,0.76,1,single,Other,branch,0,0.29,0
796,195,2025-07-14,2025-10-19,97,1066516.27,186901.4,14.84,72,4,1253417.68,61149.0,,26,69390.12,salaried,4.0,13.0,0,2,0,0.43,0,married,Novosibirsk,online,1,1.28,0
797,195,2025-04-18,2025-10-19,184,937553.89,162157.0,13.37,48,4,1099710.88,66448.0,Hyundai,38,63367.11,self_employed,10.0,14.0,0,4,0,0.69,0,divorced,Other,online,0,1.23,0
798,667,2025-05-02,2025-10-19,170,517087.95,19995.01,15.78,24,9,537082.96,135178.0,,34,88006.37,salaried,17.0,3.0,0,4,0,0.62,0,single,,branch,1,0.49,1
799,93,2025-01-14,2025-10-19,278,1285466.97,190677.65,13.25,36,1,1476144.61,10325.0,Toyota,39,73596.04,salaried,2.0,0.0,0,4,1,0.21,0,single,,branch,1,1.46,0
800,672,2024-08-28,2025-10-19,417,1262128.16,256299.32,11.42,48,0,1518427.48,0.0,Volkswagen,34,111884.34,salaried,5.0,5.0,0,4,0,0.31,1,single,Other,dealer,0,0.94,0
801,61,2025-07-16,2025-10-19,95,1542697.94,384219.49,12.59,48,7,1926917.42,112647.0,Audi,60,59795.28,salaried,2.0,10.0,1,2,0,0.41,1,married,,branch,1,2.15,0
802,634,2025-07-04,2025-10-19,107,863753.29,142082.62,14.61,60,2,1005835.91,35209.0,Lada,37,73778.81,self_employed,4.0,9.0,2,5,0,0.28,1,married,SPB,dealer,0,0.98,0
803,51,2024-06-02,2025-10-19,504,720259.05,111913.95,11.46,72,0,832173.0,1510.0,,55,101905.33,salaried,8.0,5.0,3,5,0,0.24,1,single,Other,online,1,0.59,0
